1.00	0.07	-0.00	-0.02	-8	34	155	15711
1.00	0.07	-0.00	-0.02	-14	33	158	15743
1.00	0.07	-0.00	-0.02	-18	32	160	15773
1.00	0.07	-0.00	-0.02	-14	34	161	15804
1.00	0.07	-0.00	-0.02	-9	34	160	15834
1.00	0.07	-0.00	-0.02	-9	34	160	15863
1.00	0.07	-0.00	-0.02	-3	44	152	15894
1.00	0.07	-0.00	-0.02	-5	48	153	15925
1.00	0.07	-0.00	-0.02	-12	42	156	15956
1.00	0.07	-0.00	-0.02	-7	40	152	15986
1.00	0.07	-0.00	-0.02	-10	39	155	16020
1.00	0.07	-0.00	-0.02	-12	41	157	16051
1.00	0.07	-0.00	-0.02	-8	39	155	16081
1.00	0.07	-0.00	-0.02	-9	41	149	16112
1.00	0.07	-0.00	-0.02	-9	38	147	16143
1.00	0.07	-0.00	-0.02	-8	36	150	16174
1.00	0.07	-0.00	-0.02	-7	33	154	16204
1.00	0.07	-0.00	-0.02	-7	33	154	16233
1.00	0.08	-0.00	-0.02	-11	33	151	16264
1.00	0.08	-0.00	-0.02	-10	31	148	16294
1.00	0.08	-0.00	-0.02	-13	37	146	16325
1.00	0.08	-0.00	-0.02	-6	37	147	16356
1.00	0.08	-0.00	-0.02	-2	41	145	16387
1.00	0.08	-0.00	-0.02	0	39	147	16420
1.00	0.08	-0.00	-0.02	0	40	148	16451
1.00	0.08	-0.00	-0.02	-2	36	146	16482
1.00	0.08	-0.00	-0.02	4	40	153	16513
1.00	0.08	-0.00	-0.02	4	40	154	16543
1.00	0.08	-0.00	-0.02	3	39	155	16574
1.00	0.08	-0.00	-0.02	3	39	155	16603
1.00	0.08	-0.00	-0.02	-17	38	160	16645
1.00	0.08	-0.00	-0.02	-11	39	162	16674
1.00	0.08	-0.00	-0.02	-13	39	166	16705
1.00	0.08	-0.00	-0.02	-11	41	163	16736
1.00	0.08	-0.00	-0.02	-9	40	162	16767
1.00	0.08	-0.00	-0.02	-6	38	159	16797
1.00	0.08	-0.00	-0.02	-9	36	155	16830
1.00	0.08	-0.00	-0.02	-12	39	153	16861
1.00	0.08	-0.00	-0.02	-9	37	156	16891
1.00	0.08	-0.00	-0.02	-6	38	161	16922
1.00	0.08	-0.00	-0.02	-6	38	161	16951
1.00	0.08	-0.00	-0.02	-11	31	157	16982
1.00	0.08	-0.00	-0.02	-17	34	155	17012
1.00	0.08	-0.00	-0.02	-19	33	158	17043
1.00	0.08	-0.00	-0.02	-14	35	160	17074
1.00	0.08	-0.00	-0.02	-14	36	157	17104
1.00	0.08	-0.00	-0.02	-12	35	155	17134
1.00	0.08	-0.00	-0.02	-10	37	154	17165
1.00	0.08	-0.00	-0.02	-9	39	148	17196
1.00	0.08	-0.00	-0.02	-9	39	146	17229
1.00	0.08	-0.00	-0.02	-6	39	159	17260
1.00	0.08	-0.00	-0.02	-7	42	161	17290
1.00	0.08	-0.00	-0.02	-7	42	161	17319
1.00	0.08	-0.00	-0.02	-7	33	147	17350
1.00	0.08	-0.00	-0.02	-7	31	145	17381
1.00	0.08	-0.00	-0.02	-4	31	148	17411
1.00	0.08	-0.00	-0.02	-4	33	148	17441
1.00	0.08	-0.00	-0.02	-7	34	149	17472
1.00	0.08	-0.00	-0.02	-9	36	149	17503
1.00	0.08	-0.00	-0.02	-10	38	151	17534
1.00	0.08	-0.00	-0.02	-8	38	160	17564
1.00	0.08	-0.00	-0.02	-9	37	162	17595
1.00	0.08	-0.00	-0.02	-12	38	162	17628
1.00	0.08	-0.00	-0.02	-10	38	165	17658
1.00	0.08	-0.00	-0.02	-10	38	165	17688
1.00	0.08	-0.00	-0.02	-11	37	148	17718
1.00	0.08	-0.00	-0.02	-14	37	144	17749
1.00	0.08	-0.00	-0.02	-18	39	149	17779
1.00	0.08	-0.00	-0.02	-14	41	152	17810
1.00	0.08	-0.00	-0.02	-7	37	155	17841
1.00	0.08	-0.00	-0.02	-7	34	158	17871
1.00	0.08	-0.00	-0.02	-6	36	155	17902
1.00	0.08	-0.00	-0.02	-6	36	157	17933
1.00	0.08	-0.00	-0.02	-6	37	159	17963
1.00	0.08	-0.00	-0.02	-4	36	163	17993
1.00	0.08	-0.00	-0.02	-7	40	157	18027
1.00	0.08	-0.00	-0.02	-7	40	157	18056
1.00	0.08	-0.00	-0.02	2	39	161	18086
1.00	0.08	-0.00	-0.02	0	38	160	18117
1.00	0.08	-0.00	-0.02	0	39	153	18148
1.00	0.08	-0.00	-0.02	-3	37	147	18179
1.00	0.08	-0.00	-0.02	-4	31	148	18209
1.00	0.08	-0.00	-0.02	-5	35	152	18239
1.00	0.08	-0.00	-0.02	-4	32	150	18270
1.00	0.08	-0.00	-0.02	-3	38	149	18300
1.00	0.08	-0.00	-0.02	-6	38	145	18331
1.00	0.08	-0.00	-0.02	-5	35	144	18362
1.00	0.08	-0.00	-0.02	-5	38	153	18393
1.00	0.08	-0.00	-0.02	-5	38	153	18424
1.00	0.08	-0.00	-0.02	-5	38	153	18453
1.00	0.08	-0.00	-0.02	-11	37	155	18484
1.00	0.08	-0.00	-0.02	-9	37	155	18514
1.00	0.08	-0.00	-0.02	-12	36	151	18545
1.00	0.08	-0.00	-0.02	-11	34	154	18576
1.00	0.08	-0.00	-0.02	-10	36	158	18606
1.00	0.08	-0.00	-0.02	-7	37	155	18636
1.00	0.08	-0.00	-0.02	-6	34	153	18667
1.00	0.08	-0.00	-0.02	-7	31	154	18698
1.00	0.08	-0.00	-0.02	-5	32	156	18729
1.00	0.08	-0.00	-0.02	-9	40	157	18759
1.00	0.08	-0.00	-0.02	-12	40	156	18790
1.00	0.08	-0.00	-0.02	-12	40	156	18822
1.00	0.08	-0.00	-0.02	-4	42	160	18852
1.00	0.08	-0.00	-0.02	-7	40	157	18883
1.00	0.08	-0.00	-0.02	-5	37	162	18913
1.00	0.08	-0.00	-0.02	0	37	160	18944
1.00	0.08	-0.00	-0.02	1	39	164	18974
1.00	0.08	-0.00	-0.02	-1	42	159	19005
1.00	0.08	-0.00	-0.02	0	39	162	19036
1.00	0.08	-0.00	-0.02	-1	40	166	19066
1.00	0.08	-0.00	-0.02	1	41	168	19097
1.00	0.08	-0.00	-0.02	-2	38	173	19128
1.00	0.08	-0.00	-0.02	0	35	173	19159
1.00	0.08	-0.00	-0.02	0	35	173	19187
1.00	0.08	-0.00	-0.02	-15	44	157	19218
1.00	0.08	-0.00	-0.02	-9	44	154	19251
1.00	0.08	-0.00	-0.02	-8	43	158	19281
1.00	0.08	-0.00	-0.02	-6	40	156	19312
1.00	0.08	-0.00	-0.02	-10	42	148	19343
1.00	0.08	-0.00	-0.02	-8	39	148	19374
1.00	0.08	-0.00	-0.02	-12	38	154	19404
1.00	0.08	-0.00	-0.02	-16	38	154	19435
1.00	0.08	-0.00	-0.02	-16	46	154	19465
1.00	0.08	-0.00	-0.02	-10	45	156	19495
1.00	0.08	-0.00	-0.02	-8	40	152	19526
1.00	0.08	-0.00	-0.02	-8	40	152	19555
1.00	0.08	-0.00	-0.02	-12	37	167	19586
1.00	0.08	-0.00	-0.02	-12	37	173	19619
1.00	0.08	-0.00	-0.02	-12	38	163	19650
1.00	0.08	-0.00	-0.02	-9	44	155	19681
1.00	0.08	-0.00	-0.02	-9	45	151	19711
1.00	0.08	-0.00	-0.02	-7	45	148	19741
1.00	0.08	-0.00	-0.02	-6	43	146	19772
1.00	0.08	-0.00	-0.02	-8	40	143	19803
1.00	0.08	-0.00	-0.02	-13	39	152	19833
1.00	0.08	-0.00	-0.02	-7	39	161	19864
1.00	0.08	-0.00	-0.02	-6	42	166	19895
1.00	0.08	-0.00	-0.02	-6	42	166	19924
1.00	0.08	-0.00	-0.02	-6	42	166	19952
1.00	0.08	-0.00	-0.02	-13	39	157	19983
1.00	0.08	-0.00	-0.02	-13	38	159	20014
1.00	0.08	-0.00	-0.02	-15	39	157	20042
1.00	0.08	-0.00	-0.02	-11	39	161	20073
1.00	0.08	-0.00	-0.02	-5	41	161	20103
1.00	0.08	-0.00	-0.02	-8	41	159	20133
1.00	0.08	-0.00	-0.02	-12	43	163	20165
1.00	0.08	-0.00	-0.02	-7	40	167	20195
1.00	0.08	-0.00	-0.02	-6	37	168	20226
1.00	0.08	-0.00	-0.02	-3	32	171	20256
1.00	0.08	-0.00	-0.02	-6	32	167	20287
1.00	0.08	-0.00	-0.02	-6	32	167	20316
1.00	0.08	-0.00	-0.02	-12	41	159	20346
1.00	0.08	-0.00	-0.02	-13	44	152	20377
1.00	0.08	-0.00	-0.02	-12	41	149	20411
1.00	0.08	-0.00	-0.02	-10	35	147	20442
1.00	0.08	-0.00	-0.02	-12	34	151	20471
1.00	0.08	-0.00	-0.02	-12	34	149	20502
1.00	0.08	-0.00	-0.02	-9	35	150	20533
1.00	0.08	-0.00	-0.02	-8	33	145	20564
1.00	0.08	-0.00	-0.02	-6	29	146	20594
1.00	0.08	-0.00	-0.02	0	27	149	20625
1.00	0.08	-0.00	-0.02	-2	29	152	20656
1.00	0.08	-0.00	-0.02	-2	29	152	20684
1.00	0.08	-0.00	-0.02	-9	42	167	20715
1.00	0.08	-0.00	-0.02	-8	42	164	20746
1.00	0.08	-0.00	-0.02	-9	42	162	20777
1.00	0.08	-0.00	-0.02	-12	42	163	20807
1.00	0.08	-0.00	-0.02	-10	38	166	20840
1.00	0.08	-0.00	-0.02	-8	34	162	20871
1.00	0.08	-0.00	-0.02	-4	35	163	20901
1.00	0.08	-0.00	-0.02	-7	35	161	20932
1.00	0.08	-0.00	-0.02	-6	37	165	20963
1.00	0.08	-0.00	-0.02	-4	35	167	20994
1.00	0.08	-0.00	-0.02	-5	40	173	21024
1.00	0.08	-0.00	-0.02	-5	40	173	21053
1.00	0.08	-0.00	-0.02	-8	30	165	21084
1.00	0.08	-0.00	-0.02	-2	37	167	21114
1.00	0.08	-0.00	-0.02	-7	42	168	21144
1.00	0.08	-0.00	-0.02	-6	39	164	21175
1.00	0.08	-0.00	-0.02	-7	41	162	21206
1.00	0.08	-0.00	-0.02	-5	42	165	21239
1.00	0.08	-0.00	-0.02	-6	40	161	21270
1.00	0.08	-0.00	-0.02	-8	37	159	21301
1.00	0.08	-0.00	-0.02	-7	36	160	21332
1.00	0.08	-0.00	-0.02	-10	34	161	21362
1.00	0.08	-0.00	-0.02	-7	35	156	21392
1.00	0.08	-0.00	-0.02	-7	35	156	21422
1.00	0.08	-0.00	-0.02	-9	38	152	21452
1.00	0.08	-0.00	-0.02	-2	37	158	21483
1.00	0.08	-0.00	-0.02	0	37	165	21513
1.00	0.08	-0.00	-0.02	0	39	164	21543
1.00	0.08	-0.00	-0.02	-8	34	163	21574
1.00	0.08	-0.00	-0.02	-11	34	162	21605
1.00	0.08	-0.00	-0.02	-8	33	166	21638
1.00	0.08	-0.00	-0.02	-4	35	167	21680
1.00	0.08	-0.00	-0.02	-10	36	162	21710
1.00	0.08	-0.00	-0.02	-6	34	160	21741
1.00	0.08	-0.00	-0.02	-6	34	160	21770
1.00	0.08	-0.00	-0.02	2	39	156	21801
1.00	0.08	-0.00	-0.02	2	42	157	21831
1.00	0.08	-0.00	-0.02	-2	44	159	21862
1.00	0.08	-0.00	-0.02	-3	43	160	21893
1.00	0.08	-0.00	-0.02	0	45	157	21923
1.00	0.08	-0.00	-0.02	-3	46	152	21954
1.00	0.08	-0.00	-0.02	-8	47	152	21985
1.00	0.08	-0.00	-0.02	-10	42	152	22016
1.00	0.08	-0.00	-0.02	-7	44	153	22048
1.00	0.08	-0.00	-0.02	-2	42	157	22079
1.00	0.08	-0.00	-0.02	-3	42	162	22110
1.00	0.08	-0.00	-0.02	-3	42	162	22138
1.00	0.08	-0.00	-0.02	-3	35	168	22169
1.00	0.08	-0.00	-0.02	-1	43	168	22200
1.00	0.08	-0.00	-0.02	0	41	162	22231
1.00	0.08	-0.00	-0.02	0	41	163	22261
1.00	0.08	-0.00	-0.02	-1	36	164	22292
1.00	0.08	-0.00	-0.02	-5	35	162	22323
1.00	0.08	-0.00	-0.02	-5	35	160	22353
1.00	0.08	-0.00	-0.02	-7	35	165	22384
1.00	0.08	-0.00	-0.02	-8	33	162	22415
1.00	0.08	-0.00	-0.02	-7	31	166	22448
1.00	0.08	-0.00	-0.02	-3	31	163	22478
1.00	0.08	-0.00	-0.02	-3	31	163	22508
1.00	0.08	-0.00	-0.02	0	29	162	22539
1.00	0.08	-0.00	-0.02	0	30	158	22570
1.00	0.08	-0.00	-0.02	-5	36	156	22599
1.00	0.08	-0.00	-0.02	-5	37	154	22630
1.00	0.08	-0.00	-0.02	-5	39	153	22661
1.00	0.08	-0.00	-0.02	-5	43	156	22691
1.00	0.08	-0.00	-0.02	-5	43	159	22722
1.00	0.08	-0.00	-0.02	-6	41	163	22753
1.00	0.08	-0.00	-0.02	-8	37	162	22784
1.00	0.08	-0.00	-0.02	-7	39	157	22814
1.00	0.08	-0.00	-0.02	-7	38	158	22848
1.00	0.08	-0.00	-0.02	-7	38	158	22877
1.00	0.08	-0.00	-0.02	-8	33	150	22907
1.00	0.08	-0.00	-0.02	-8	37	154	22938
1.00	0.08	-0.00	-0.02	-8	37	157	22969
1.00	0.08	-0.00	-0.02	-10	37	159	23000
1.00	0.08	-0.00	-0.02	-15	39	157	23030
1.00	0.08	-0.00	-0.02	-10	39	157	23061
1.00	0.08	-0.00	-0.02	-4	42	150	23092
1.00	0.08	-0.00	-0.02	-5	39	152	23122
1.00	0.08	-0.00	-0.02	-6	39	145	23153
1.00	0.08	-0.00	-0.02	-7	35	150	23184
1.00	0.08	-0.00	-0.02	-6	35	149	23215
1.00	0.08	-0.00	-0.02	-6	35	149	23246
1.00	0.08	-0.00	-0.02	0	39	172	23277
1.00	0.08	-0.00	-0.02	-3	35	173	23308
1.00	0.08	-0.00	-0.02	-3	34	172	23339
1.00	0.08	-0.00	-0.02	-2	35	170	23369
1.00	0.08	-0.00	-0.02	-1	33	174	23400
1.00	0.08	-0.00	-0.02	-2	35	168	23431
1.00	0.08	-0.00	-0.02	1	38	166	23461
1.00	0.08	-0.00	-0.02	-2	37	169	23492
1.00	0.08	-0.00	-0.02	-4	36	166	23523
1.00	0.08	-0.00	-0.02	-3	36	176	23554
1.00	0.08	-0.00	-0.02	-3	35	173	23584
1.00	0.08	-0.00	-0.02	-3	35	173	23613
1.00	0.08	-0.00	-0.02	0	37	156	23647
1.00	0.08	-0.00	-0.02	-3	33	156	23678
1.00	0.08	-0.00	-0.02	-7	31	162	23708
1.00	0.08	-0.00	-0.02	-11	26	167	23739
1.00	0.08	-0.00	-0.02	-8	27	169	23770
1.00	0.08	-0.00	-0.02	-5	28	174	23800
1.00	0.08	-0.00	-0.02	-8	31	165	23831
1.00	0.08	-0.00	-0.02	-5	34	169	23862
1.00	0.08	-0.00	-0.02	0	39	165	23893
1.00	0.08	-0.00	-0.02	-2	34	165	23923
1.00	0.08	-0.00	-0.02	-2	36	172	23953
1.00	0.08	-0.00	-0.02	-2	36	172	23983
1.00	0.08	-0.00	-0.02	-5	31	163	24013
1.00	0.08	-0.00	-0.02	-4	36	154	24044
1.00	0.08	-0.00	-0.02	-3	36	153	24077
1.00	0.08	-0.00	-0.02	4	36	154	24108
1.00	0.08	-0.00	-0.02	5	43	159	24138
1.00	0.08	-0.00	-0.02	0	37	157	24169
1.00	0.08	-0.00	-0.02	-8	39	159	24200
1.00	0.08	-0.00	-0.02	-11	35	167	24230
1.00	0.08	-0.00	-0.02	-4	32	169	24261
1.00	0.08	-0.00	-0.02	0	32	160	24292
1.00	0.08	-0.00	-0.02	0	29	157	24323
1.00	0.08	-0.00	-0.02	0	29	157	24351
1.00	0.08	-0.00	-0.02	-7	39	165	24382
1.00	0.08	-0.00	-0.02	-8	39	169	24413
1.00	0.08	-0.00	-0.02	-2	38	173	24443
1.00	0.08	-0.00	-0.02	-1	40	170	24477
1.00	0.08	-0.00	-0.02	-2	37	177	24508
1.00	0.08	-0.00	-0.02	-3	35	169	24539
1.00	0.08	-0.00	-0.02	-2	38	165	24569
1.00	0.08	-0.00	-0.02	-1	42	159	24600
1.00	0.08	-0.00	-0.02	-4	35	160	24631
1.00	0.08	-0.00	-0.02	-9	36	158	24662
1.00	0.08	-0.00	-0.02	-10	33	158	24692
1.00	0.08	-0.00	-0.02	-10	33	158	24721
1.00	0.08	-0.00	-0.02	-9	38	167	24752
1.00	0.08	-0.00	-0.02	-11	38	171	24782
1.00	0.08	-0.00	-0.02	-7	40	172	24813
1.00	0.08	-0.00	-0.02	-6	42	173	24844
1.00	0.08	-0.00	-0.02	-2	40	174	24877
1.00	0.08	-0.00	-0.02	-1	40	173	24907
1.00	0.08	-0.00	-0.02	-5	38	171	24938
1.00	0.08	-0.00	-0.02	-3	39	161	24969
1.00	0.08	-0.00	-0.02	1	39	160	24999
1.00	0.08	-0.00	-0.02	2	39	168	25030
1.00	0.08	-0.00	-0.02	3	37	167	25061
1.00	0.08	-0.00	-0.02	3	37	167	25091
1.00	0.08	-0.00	-0.02	-4	35	152	25121
1.00	0.08	-0.00	-0.02	-4	34	155	25152
1.00	0.08	-0.00	-0.02	-6	34	155	25183
1.00	0.08	-0.00	-0.02	-6	32	156	25214
1.00	0.08	-0.00	-0.02	-5	29	155	25244
1.00	0.08	-0.00	-0.02	-4	33	150	25278
1.00	0.08	-0.00	-0.02	-6	36	155	25309
1.00	0.08	-0.00	-0.02	-7	33	156	25339
1.00	0.08	-0.00	-0.02	-10	32	164	25370
1.00	0.08	-0.00	-0.02	-5	28	164	25401
1.00	0.08	-0.00	-0.02	-3	27	170	25432
1.00	0.08	-0.00	-0.02	-3	27	170	25460
1.00	0.08	-0.00	-0.02	3	35	154	25491
1.00	0.08	-0.00	-0.02	1	34	154	25522
1.00	0.08	-0.00	-0.02	-1	31	157	25552
1.00	0.08	-0.00	-0.02	-2	32	159	25583
1.00	0.08	-0.00	-0.02	0	35	158	25614
1.00	0.08	-0.00	-0.02	0	33	159	25645
1.00	0.08	-0.00	-0.02	-1	36	160	25677
1.00	0.08	-0.00	-0.02	-5	35	164	25708
1.00	0.08	-0.00	-0.02	-2	35	163	25739
1.00	0.08	-0.00	-0.02	-5	36	168	25770
1.00	0.08	-0.00	-0.02	-3	38	169	25800
1.00	0.08	-0.00	-0.02	-3	38	169	25829
1.00	0.08	-0.00	-0.02	0	38	153	25860
1.00	0.08	-0.00	-0.02	-1	38	158	25890
1.00	0.08	-0.00	-0.02	-4	35	156	25921
1.00	0.08	-0.00	-0.02	-3	35	158	25952
1.00	0.08	-0.00	-0.02	1	33	161	25983
1.00	0.08	-0.00	-0.02	3	31	169	26013
1.00	0.08	-0.00	-0.02	3	37	162	26044
1.00	0.08	-0.00	-0.02	4	39	168	26075
1.00	0.08	-0.00	-0.02	5	34	167	26116
1.00	0.08	-0.00	-0.02	3	34	164	26148
1.00	0.08	-0.00	-0.02	3	34	164	26180
1.00	0.08	-0.00	-0.02	-5	30	160	26213
1.00	0.08	-0.00	-0.02	-7	32	160	26246
1.00	0.08	-0.00	-0.02	-7	33	162	26279
1.00	0.08	-0.00	-0.02	-4	33	168	26312
1.00	0.08	-0.00	-0.02	-6	36	166	26345
1.00	0.08	-0.00	-0.02	-9	36	166	26378
1.00	0.08	-0.00	-0.02	-8	32	169	26411
1.00	0.08	-0.00	-0.02	-3	33	169	26444
1.00	0.08	-0.00	-0.02	2	34	177	26477
1.00	0.08	-0.00	-0.02	1	31	174	26510
1.00	0.08	-0.00	-0.02	1	31	174	26544
1.00	0.08	-0.00	-0.02	1	26	153	26576
1.00	0.08	-0.00	-0.02	3	26	159	26610
1.00	0.08	-0.00	-0.02	1	27	160	26643
1.00	0.08	-0.00	-0.02	-5	27	163	26676
1.00	0.08	-0.00	-0.02	-8	30	163	26709
1.00	0.08	-0.00	-0.02	-8	35	157	26741
1.00	0.08	-0.00	-0.02	-7	34	153	26785
1.00	0.08	-0.00	-0.02	-5	33	152	26818
1.00	0.08	-0.00	-0.02	-4	34	154	26851
1.00	-0.00	-0.27	0.77	29367	-24238	20400	26884
1.00	-0.00	-0.27	0.77	29367	-24238	20400	26915
1.00	0.08	-0.00	-0.02	0	34	164	26948
1.00	0.08	-0.00	-0.02	-2	35	166	26984
1.00	0.08	-0.00	-0.02	-4	29	162	27017
1.00	0.08	-0.00	-0.02	-11	35	162	27051
1.00	0.08	-0.00	-0.02	-7	35	168	27083
1.00	0.08	-0.00	-0.02	-7	38	172	27116
1.00	0.08	-0.00	-0.02	-6	36	165	27149
1.00	0.08	-0.00	-0.02	-7	30	164	27182
1.00	0.08	-0.00	-0.02	-7	28	169	27214
1.00	0.08	-0.00	-0.02	0	32	168	27247
1.00	0.08	-0.00	-0.02	0	32	168	27279
1.00	0.08	-0.00	-0.02	0	39	158	27312
1.00	0.08	-0.00	-0.02	2	39	163	27344
1.00	0.08	-0.00	-0.02	0	40	156	27377
1.00	0.08	-0.00	-0.02	-3	37	161	27413
1.00	0.08	-0.00	-0.02	-5	37	160	27446
1.00	0.08	-0.00	-0.02	-1	38	157	27479
1.00	0.08	-0.00	-0.02	-1	39	159	27511
1.00	0.08	-0.00	-0.02	-2	39	159	27545
1.00	0.08	-0.00	-0.02	-3	35	156	27578
1.00	0.08	-0.00	-0.02	0	30	159	27611
1.00	0.08	-0.00	-0.02	0	30	159	27641
1.00	0.08	0.00	-0.02	-8	37	172	27674
1.00	0.08	0.00	-0.02	-4	34	170	27708
1.00	0.08	0.00	-0.02	-4	36	167	27741
1.00	0.08	0.00	-0.02	-3	37	164	27774
1.00	0.08	0.00	-0.02	-2	36	161	27806
1.00	0.08	0.00	-0.02	-6	37	164	27841
1.00	0.08	0.00	-0.02	-3	38	159	27875
1.00	0.08	0.00	-0.02	0	35	160	27908
1.00	0.08	0.00	-0.02	1	33	153	27940
1.00	0.08	0.00	-0.02	2	34	152	27973
1.00	0.08	0.00	-0.02	2	34	152	28004
1.00	0.08	-0.00	-0.02	2	27	165	28037
1.00	0.08	-0.00	-0.02	-1	29	164	28069
1.00	0.08	-0.00	-0.02	-2	31	160	28103
1.00	0.08	0.00	-0.02	-6	34	161	28136
1.00	0.08	0.00	-0.02	-3	35	164	28169
1.00	0.08	-0.00	-0.02	-5	35	165	28202
1.00	0.08	-0.00	-0.02	-3	34	165	28234
1.00	0.08	-0.00	-0.02	-1	35	170	28267
1.00	0.08	-0.00	-0.02	0	32	173	28303
1.00	0.08	-0.00	-0.02	0	34	173	28336
1.00	0.08	-0.00	-0.02	0	34	173	28367
1.00	0.08	-0.00	-0.02	-14	27	159	28400
1.00	0.08	0.00	-0.02	-12	32	153	28433
1.00	0.08	0.00	-0.02	-13	32	158	28466
1.00	0.08	0.00	-0.02	-8	32	163	28498
1.00	0.08	0.00	-0.02	-7	30	171	28531
1.00	0.08	0.00	-0.02	-9	31	170	28564
1.00	0.08	0.00	-0.02	-8	32	171	28597
1.00	0.08	0.00	-0.02	-12	29	174	28630
1.00	0.08	0.00	-0.02	-13	32	174	28662
1.00	0.08	0.00	-0.02	-6	32	175	28695
1.00	0.08	0.00	-0.02	-6	32	175	28729
1.00	0.08	0.00	-0.02	-2	36	157	28762
1.00	0.08	0.00	-0.02	-5	40	154	28795
1.00	0.08	0.00	-0.02	-7	38	153	28828
1.00	0.08	0.00	-0.02	-9	33	160	28861
1.00	0.08	0.00	-0.02	-9	33	157	28894
1.00	0.08	0.00	-0.02	-3	36	155	28927
1.00	0.08	0.00	-0.02	-2	36	154	28959
1.00	0.08	0.00	-0.02	-3	33	159	28992
1.00	0.08	0.00	-0.02	-1	34	157	29025
1.00	0.08	0.00	-0.02	2	31	164	29059
1.00	0.08	0.00	-0.02	2	31	164	29089
1.00	0.08	0.00	-0.02	-7	40	157	29122
1.00	0.08	0.00	-0.02	-6	39	163	29155
1.00	0.08	0.00	-0.02	-6	37	162	29186
1.00	0.08	0.00	-0.02	-7	40	159	29218
1.00	0.08	0.00	-0.02	-8	37	155	29252
1.00	0.08	0.00	-0.02	-7	36	157	29285
1.00	0.08	0.00	-0.02	-7	35	157	29318
1.00	0.08	0.00	-0.02	-2	33	159	29350
1.00	0.08	0.00	-0.02	-1	31	165	29383
1.00	0.08	0.00	-0.02	2	30	166	29416
1.00	0.08	0.00	-0.02	2	30	166	29448
1.00	0.08	0.00	-0.02	-2	34	156	29481
1.00	0.08	0.00	-0.02	-3	39	157	29513
1.00	0.08	0.00	-0.02	0	38	152	29546
1.00	0.08	0.00	-0.02	1	38	153	29579
1.00	0.08	0.00	-0.02	-4	37	156	29615
1.00	0.08	0.00	-0.02	-4	27	160	29647
1.00	0.08	0.00	-0.02	-3	28	159	29680
1.00	0.08	0.00	-0.02	-2	28	159	29713
1.00	0.08	0.00	-0.02	0	27	157	29747
1.00	0.08	0.00	-0.02	2	31	153	29780
1.00	0.08	0.00	-0.02	2	31	153	29810
1.00	0.08	0.00	-0.01	-6	43	167	29843
1.00	0.08	0.00	-0.01	-4	42	169	29877
1.00	0.08	0.00	-0.01	-3	39	166	29910
1.00	0.08	0.00	-0.01	-4	35	166	29942
1.00	0.08	0.00	-0.01	-6	36	165	29975
1.00	0.08	0.00	-0.01	-3	30	165	30008
1.00	0.08	0.00	-0.01	-3	30	165	34055
